scenario_name,scenario_date,interval_role,intersection,date,begin_s,end_s,sim_begin_s,sim_end_s,detector_id,sumo_id,approach,edge_id,count_type,from_edge,to_edge,movement,count,mean_occupancy,mean_speed
weekday_evening,2026-03-23,analysis,LD-LSA16,2026-03-23,59400,60300,2700,3600,33,LSA16_S_id33,South,,,,,,24,18.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA9,2026-03-23,59400,60300,2700,3600,1,LSA9_W_id1,West,,,,,,68,71.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA9,2026-03-23,59400,60300,2700,3600,2,LSA9_W_id2,West,,,,,,57,75.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA9,2026-03-23,59400,60300,2700,3600,3,,North-East,,,,,,7,20.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA9,2026-03-23,59400,60300,2700,3600,4,LSA9_WE_id4,North-West,,,,,,18,57.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA9,2026-03-23,59400,60300,2700,3600,5,LSA9_WE_id5,North-West,,,,,,14,51.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA9,2026-03-23,59400,60300,2700,3600,6,LSA9_WE_id6,North-West,,,,,,27,41.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA9,2026-03-23,59400,60300,2700,3600,7,LSA9_WE_id7,North-West,,,,,,32,13.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA9,2026-03-23,59400,60300,2700,3600,8,LSA9_E_id8,East,,,,,,97,68.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA9,2026-03-23,59400,60300,2700,3600,9,LSA9_E_id9,East,,,,,,67,31.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA9,2026-03-23,59400,60300,2700,3600,10,,South,,,,,,9,24.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA9,2026-03-23,59400,60300,2700,3600,11,,Middle,,,,,,41,33.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,60300,61200,3600,4500,7,LSA1_W_id7,West,,,,,,38,48.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,60300,61200,3600,4500,8,LSA1_W_id8,West,,,,,,97,21.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,60300,61200,3600,4500,9,LSA1_W_id9,West,,,,,,149,54.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,60300,61200,3600,4500,10,LSA1_W_id10,West,,,,,,148,46.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,60300,61200,3600,4500,11,LSA1_S_id11,South,,,,,,0,0.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,60300,61200,3600,4500,12,LSA1_S_id12,South,,,,,,0,0.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,60300,61200,3600,4500,13,LSA1_E_id13,East,,,,,,53,44.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,60300,61200,3600,4500,14,LSA1_E_id14,East,,,,,,160,33.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,60300,61200,3600,4500,23,LSA1_E_id23,East,,,,,,66,53.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,60300,61200,3600,4500,24,LSA1_E_id24,East,,,,,,115,16.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,60300,61200,3600,4500,25,LSA1_E_id25,East,,,,,,0,100.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,60300,61200,3600,4500,26,LSA1_E_id26,East,,,,,,37,7.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,60300,61200,3600,4500,27,LSA1_E_id27,East,,,,,,82,27.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,60300,61200,3600,4500,28,LSA1_N_id28,North,,,,,,20,15.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,60300,61200,3600,4500,29,LSA1_N_id29,North,,,,,,0,100.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,60300,61200,3600,4500,30,LSA1_N_id30,North,,,,,,84,68.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,60300,61200,3600,4500,39,LSA1_N_id39,North,,,,,,84,54.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA1,2026-03-23,60300,61200,3600,4500,40,LSA1_N_id40,North,,,,,,46,37.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA10,2026-03-23,60300,61200,3600,4500,1,LSA10_W_id1,West,,,,,,81,45.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA10,2026-03-23,60300,61200,3600,4500,2,LSA10_NW_id2,North-West,,,,,,36,51.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA10,2026-03-23,60300,61200,3600,4500,3,LSA10_E_id3,East,,,,,,77,35.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA10,2026-03-23,60300,61200,3600,4500,4,LSA10_E_id4,East,,,,,,50,22.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA10,2026-03-23,60300,61200,3600,4500,26,LSA10_NW_id26,North-West,,,,,,11,25.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA10,2026-03-23,60300,61200,3600,4500,27,LSA10_NW_id27,North-West,,,,,,23,72.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA10,2026-03-23,60300,61200,3600,4500,29,LSA10_NE_id29,North-East,,,,,,12,10.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA10,2026-03-23,60300,61200,3600,4500,31,LSA10_S_id31,South,,,,,,16,44.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA16,2026-03-23,60300,61200,3600,4500,1,LSA16_S_id1,South,,,,,,39,21.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA16,2026-03-23,60300,61200,3600,4500,2,LSA16_S_id2,South,,,,,,17,12.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA16,2026-03-23,60300,61200,3600,4500,3,LSA16_W_id3,West,,,,,,55,42.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA16,2026-03-23,60300,61200,3600,4500,4,LSA16_W_id4,West,,,,,,9,27.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA16,2026-03-23,60300,61200,3600,4500,5,LSA16_W_id5,West,,,,,,51,35.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA16,2026-03-23,60300,61200,3600,4500,6,LSA16_N_id6,North,,,,,,29,8.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA16,2026-03-23,60300,61200,3600,4500,7,LSA16_N_id7,North,,,,,,33,37.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA16,2026-03-23,60300,61200,3600,4500,10,LSA16_E_id10,East,,,,,,87,40.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA16,2026-03-23,60300,61200,3600,4500,11,LSA16_E_id11,East,,,,,,54,16.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA16,2026-03-23,60300,61200,3600,4500,13,LSA16_Eout_id13,East-Exit,,,,,,103,17.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA16,2026-03-23,60300,61200,3600,4500,15,LSA16_Wout_id15,West-Exit,,,,,,121,31.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA16,2026-03-23,60300,61200,3600,4500,33,LSA16_S_id33,South,,,,,,25,9.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA9,2026-03-23,60300,61200,3600,4500,1,LSA9_W_id1,West,,,,,,56,69.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA9,2026-03-23,60300,61200,3600,4500,2,LSA9_W_id2,West,,,,,,83,60.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA9,2026-03-23,60300,61200,3600,4500,3,,North-East,,,,,,1,3.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA9,2026-03-23,60300,61200,3600,4500,4,LSA9_WE_id4,North-West,,,,,,27,76.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA9,2026-03-23,60300,61200,3600,4500,5,LSA9_WE_id5,North-West,,,,,,13,57.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA9,2026-03-23,60300,61200,3600,4500,6,LSA9_WE_id6,North-West,,,,,,23,63.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA9,2026-03-23,60300,61200,3600,4500,7,LSA9_WE_id7,North-West,,,,,,39,30.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA9,2026-03-23,60300,61200,3600,4500,8,LSA9_E_id8,East,,,,,,78,62.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA9,2026-03-23,60300,61200,3600,4500,9,LSA9_E_id9,East,,,,,,55,22.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA9,2026-03-23,60300,61200,3600,4500,10,,South,,,,,,10,21.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA9,2026-03-23,60300,61200,3600,4500,11,,Middle,,,,,,49,27.0,0.0
