scenario_name,scenario_date,interval_role,warmup_seconds,scenario_start_s,scenario_end_s,analysis_start_s,analysis_end_s,intersection,date,timestamp_utc,timestamp_local,time,begin_s,end_s,sim_begin_s,sim_end_s,bin_label_clock,bin_label_sim,detector_id,sumo_id,approach,edge_id,movement,count_type,from_edge,to_edge,count,occupancy,speed
weekend_evening,2026-03-22,warmup,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 15:45:00+00:00,15:45:00,56700,57600,0,900,15:45-16:00,0-900,5,LSA9_WE_id5,North-West,,,,,,11,37,0
weekend_evening,2026-03-22,warmup,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 15:45:00+00:00,15:45:00,56700,57600,0,900,15:45-16:00,0-900,6,LSA9_WE_id6,North-West,,,,,,17,10,0
weekend_evening,2026-03-22,warmup,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 15:45:00+00:00,15:45:00,56700,57600,0,900,15:45-16:00,0-900,7,LSA9_WE_id7,North-West,,,,,,18,13,0
weekend_evening,2026-03-22,warmup,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 15:45:00+00:00,15:45:00,56700,57600,0,900,15:45-16:00,0-900,8,LSA9_E_id8,East,,,,,,83,34,0
weekend_evening,2026-03-22,warmup,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 15:45:00+00:00,15:45:00,56700,57600,0,900,15:45-16:00,0-900,9,LSA9_E_id9,East,,,,,,39,15,0
weekend_evening,2026-03-22,warmup,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 15:45:00+00:00,15:45:00,56700,57600,0,900,15:45-16:00,0-900,10,,South,,,,,,4,0,0
weekend_evening,2026-03-22,warmup,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 15:45:00+00:00,15:45:00,56700,57600,0,900,15:45-16:00,0-900,11,,Middle,,,,,,46,19,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,1,LSA9_W_id1,West,,,,,,102,45,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,2,LSA9_W_id2,West,,,,,,75,46,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,3,,North-East,,,,,,1,0,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,4,LSA9_WE_id4,North-West,,,,,,11,32,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,5,LSA9_WE_id5,North-West,,,,,,9,25,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,6,LSA9_WE_id6,North-West,,,,,,15,6,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,7,LSA9_WE_id7,North-West,,,,,,14,2,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,8,LSA9_E_id8,East,,,,,,92,22,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,9,LSA9_E_id9,East,,,,,,44,6,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,10,,South,,,,,,7,0,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,11,,Middle,,,,,,42,18,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,1,LSA9_W_id1,West,,,,,,47,47,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,2,LSA9_W_id2,West,,,,,,113,38,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,3,,North-East,,,,,,0,0,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,4,LSA9_WE_id4,North-West,,,,,,15,48,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,5,LSA9_WE_id5,North-West,,,,,,7,19,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,6,LSA9_WE_id6,North-West,,,,,,22,25,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,7,LSA9_WE_id7,North-West,,,,,,15,9,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,8,LSA9_E_id8,East,,,,,,82,35,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,9,LSA9_E_id9,East,,,,,,42,9,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,10,,South,,,,,,7,1,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,11,,Middle,,,,,,41,13,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,1,LSA9_W_id1,West,,,,,,67,53,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,2,LSA9_W_id2,West,,,,,,83,45,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,3,,North-East,,,,,,2,0,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,4,LSA9_WE_id4,North-West,,,,,,16,53,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,5,LSA9_WE_id5,North-West,,,,,,9,39,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,6,LSA9_WE_id6,North-West,,,,,,20,6,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,7,LSA9_WE_id7,North-West,,,,,,15,8,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,8,LSA9_E_id8,East,,,,,,91,32,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,9,LSA9_E_id9,East,,,,,,52,15,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,10,,South,,,,,,11,11,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,11,,Middle,,,,,,41,15,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:45:00+00:00,16:45:00,60300,61200,3600,4500,16:45-17:00,3600-4500,1,LSA9_W_id1,West,,,,,,51,62,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:45:00+00:00,16:45:00,60300,61200,3600,4500,16:45-17:00,3600-4500,2,LSA9_W_id2,West,,,,,,80,57,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:45:00+00:00,16:45:00,60300,61200,3600,4500,16:45-17:00,3600-4500,3,,North-East,,,,,,9,5,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:45:00+00:00,16:45:00,60300,61200,3600,4500,16:45-17:00,3600-4500,4,LSA9_WE_id4,North-West,,,,,,11,42,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:45:00+00:00,16:45:00,60300,61200,3600,4500,16:45-17:00,3600-4500,5,LSA9_WE_id5,North-West,,,,,,9,39,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:45:00+00:00,16:45:00,60300,61200,3600,4500,16:45-17:00,3600-4500,6,LSA9_WE_id6,North-West,,,,,,19,30,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:45:00+00:00,16:45:00,60300,61200,3600,4500,16:45-17:00,3600-4500,7,LSA9_WE_id7,North-West,,,,,,13,11,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:45:00+00:00,16:45:00,60300,61200,3600,4500,16:45-17:00,3600-4500,8,LSA9_E_id8,East,,,,,,79,41,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:45:00+00:00,16:45:00,60300,61200,3600,4500,16:45-17:00,3600-4500,9,LSA9_E_id9,East,,,,,,36,19,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:45:00+00:00,16:45:00,60300,61200,3600,4500,16:45-17:00,3600-4500,10,,South,,,,,,6,1,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA9,2026-03-22,,2026-03-22 16:45:00+00:00,16:45:00,60300,61200,3600,4500,16:45-17:00,3600-4500,11,,Middle,,,,,,32,22,0
