scenario_name,scenario_date,interval_role,intersection,date,begin_s,end_s,sim_begin_s,sim_end_s,detector_id,sumo_id,approach,edge_id,count_type,from_edge,to_edge,movement,count,mean_occupancy,mean_speed
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,29700,30600,1800,2700,31,LSA10_S_id31,South,,,,,,14,38.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,30600,31500,2700,3600,31,LSA10_S_id31,South,,,,,,13,43.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,31500,32400,3600,4500,31,LSA10_S_id31,South,,,,,,14,60.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA16,2026-03-10,27900,28800,0,900,1,LSA16_S_id1,South,,,,,,39,33.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,28800,29700,900,1800,1,LSA16_S_id1,South,,,,,,40,42.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,29700,30600,1800,2700,1,LSA16_S_id1,South,,,,,,32,30.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,30600,31500,2700,3600,1,LSA16_S_id1,South,,,,,,44,30.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,31500,32400,3600,4500,1,LSA16_S_id1,South,,,,,,36,23.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA16,2026-03-10,27900,28800,0,900,2,LSA16_S_id2,South,,,,,,21,13.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,28800,29700,900,1800,2,LSA16_S_id2,South,,,,,,23,26.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,29700,30600,1800,2700,2,LSA16_S_id2,South,,,,,,35,15.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,30600,31500,2700,3600,2,LSA16_S_id2,South,,,,,,21,27.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,31500,32400,3600,4500,2,LSA16_S_id2,South,,,,,,25,8.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA16,2026-03-10,27900,28800,0,900,3,LSA16_W_id3,West,,,,,,83,58.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,28800,29700,900,1800,3,LSA16_W_id3,West,,,,,,88,75.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,29700,30600,1800,2700,3,LSA16_W_id3,West,,,,,,59,56.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,30600,31500,2700,3600,3,LSA16_W_id3,West,,,,,,79,71.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,31500,32400,3600,4500,3,LSA16_W_id3,West,,,,,,64,53.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA16,2026-03-10,27900,28800,0,900,4,LSA16_W_id4,West,,,,,,11,29.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,28800,29700,900,1800,4,LSA16_W_id4,West,,,,,,14,37.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,29700,30600,1800,2700,4,LSA16_W_id4,West,,,,,,10,34.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,30600,31500,2700,3600,4,LSA16_W_id4,West,,,,,,11,19.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,31500,32400,3600,4500,4,LSA16_W_id4,West,,,,,,11,32.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA16,2026-03-10,27900,28800,0,900,5,LSA16_W_id5,West,,,,,,72,55.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,28800,29700,900,1800,5,LSA16_W_id5,West,,,,,,66,77.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,29700,30600,1800,2700,5,LSA16_W_id5,West,,,,,,52,53.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,30600,31500,2700,3600,5,LSA16_W_id5,West,,,,,,73,80.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,31500,32400,3600,4500,5,LSA16_W_id5,West,,,,,,56,52.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA16,2026-03-10,27900,28800,0,900,6,LSA16_N_id6,North,,,,,,10,1.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,28800,29700,900,1800,6,LSA16_N_id6,North,,,,,,5,2.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,29700,30600,1800,2700,6,LSA16_N_id6,North,,,,,,13,8.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,30600,31500,2700,3600,6,LSA16_N_id6,North,,,,,,14,11.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,31500,32400,3600,4500,6,LSA16_N_id6,North,,,,,,10,7.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA16,2026-03-10,27900,28800,0,900,7,LSA16_N_id7,North,,,,,,32,25.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,28800,29700,900,1800,7,LSA16_N_id7,North,,,,,,22,25.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,29700,30600,1800,2700,7,LSA16_N_id7,North,,,,,,30,34.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,30600,31500,2700,3600,7,LSA16_N_id7,North,,,,,,39,41.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,31500,32400,3600,4500,7,LSA16_N_id7,North,,,,,,28,22.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA16,2026-03-10,27900,28800,0,900,10,LSA16_E_id10,East,,,,,,43,24.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,28800,29700,900,1800,10,LSA16_E_id10,East,,,,,,49,15.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,29700,30600,1800,2700,10,LSA16_E_id10,East,,,,,,41,13.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,30600,31500,2700,3600,10,LSA16_E_id10,East,,,,,,53,15.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,31500,32400,3600,4500,10,LSA16_E_id10,East,,,,,,58,36.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA16,2026-03-10,27900,28800,0,900,11,LSA16_E_id11,East,,,,,,35,16.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,28800,29700,900,1800,11,LSA16_E_id11,East,,,,,,38,17.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,29700,30600,1800,2700,11,LSA16_E_id11,East,,,,,,32,5.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,30600,31500,2700,3600,11,LSA16_E_id11,East,,,,,,34,8.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,31500,32400,3600,4500,11,LSA16_E_id11,East,,,,,,105,14.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA16,2026-03-10,27900,28800,0,900,13,LSA16_Eout_id13,East-Exit,,,,,,130,25.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,28800,29700,900,1800,13,LSA16_Eout_id13,East-Exit,,,,,,136,41.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,29700,30600,1800,2700,13,LSA16_Eout_id13,East-Exit,,,,,,108,29.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,30600,31500,2700,3600,13,LSA16_Eout_id13,East-Exit,,,,,,137,33.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,31500,32400,3600,4500,13,LSA16_Eout_id13,East-Exit,,,,,,82,34.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA16,2026-03-10,27900,28800,0,900,15,LSA16_Wout_id15,West-Exit,,,,,,63,16.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,28800,29700,900,1800,15,LSA16_Wout_id15,West-Exit,,,,,,64,11.0,0.0
