timestamp,west_left_upstream,west_straight_right_upstream,west_total_upstream,west_left_stopline,west_straight_right_stopline,west_total_stopline_check,south_straight_failed,south_straight_alt_failed,south_total_failed_check,east_left_upstream,east_straight_upstream,east_straight_right_upstream,east_right_inferred_upstream,east_total_upstream,east_right_stopline,east_straight1_stopline,east_straight2_stopline,east_left_stopline_failed,east_straight_total_stopline_check,east_total_stopline_check,north_left_upstream,north_left_stopline,north_straight_stopline,north_right_stopline,north_straight_right_failed,north_total_mixed,north_total_stopline_check
2025-09-08 22:15:00+00:00,8,8,16,1,7,8,0,0,0,0,2,2,0,2,1,1,1,0,2,3,1,0,0,1,0,2,1
2025-09-08 22:30:00+00:00,3,4,7,0,4,4,0,0,0,0,3,8,5,8,2,6,3,0,9,11,3,3,1,1,0,5,5
2025-09-08 22:45:00+00:00,2,0,2,0,1,1,0,0,0,2,10,12,2,14,4,4,5,0,9,13,1,1,0,1,0,2,2
2025-09-08 23:00:00+00:00,4,4,8,2,2,4,0,0,0,0,6,11,5,11,6,4,4,0,8,14,3,1,0,2,0,5,3
2025-09-08 23:15:00+00:00,12,10,22,2,9,11,0,0,0,1,3,3,0,4,1,1,2,0,3,4,3,2,0,2,0,5,4
2025-09-08 23:30:00+00:00,7,7,14,0,7,7,0,0,0,0,6,10,4,10,4,3,3,0,6,10,2,1,0,1,0,3,2
2025-09-08 23:45:00+00:00,7,6,13,2,5,7,0,0,0,1,3,3,0,4,2,1,0,0,1,3,3,2,1,0,0,4,3
2025-09-09 00:00:00+00:00,3,3,6,0,3,3,0,0,0,0,6,6,0,6,3,1,4,0,5,8,0,0,0,2,0,2,2
2025-09-09 00:15:00+00:00,2,2,4,0,2,2,0,0,0,0,3,3,0,3,0,1,3,0,4,4,2,2,0,1,0,3,3
2025-09-09 00:30:00+00:00,3,3,6,1,2,3,0,0,0,0,2,3,1,3,2,1,0,0,1,3,2,1,0,0,0,2,1
2025-09-09 00:45:00+00:00,3,3,6,0,3,3,0,0,0,0,1,2,1,2,0,1,1,0,2,2,1,1,0,0,0,1,1
2025-09-09 01:00:00+00:00,6,3,9,3,3,6,0,0,0,0,1,1,0,1,1,0,0,0,0,1,4,3,2,2,0,8,7
2025-09-09 01:15:00+00:00,6,6,12,1,5,6,0,0,0,1,4,3,0,4,1,1,1,0,2,3,1,1,0,0,0,1,1
2025-09-09 01:30:00+00:00,2,2,4,0,2,2,0,0,0,0,1,2,1,2,2,0,0,0,0,2,1,1,0,0,0,1,1
2025-09-09 01:45:00+00:00,9,9,18,1,8,9,0,0,0,2,5,5,0,7,3,0,3,0,3,6,7,5,0,3,0,10,8
2025-09-09 02:00:00+00:00,6,7,13,1,5,6,0,0,0,1,5,6,1,7,5,2,1,0,3,8,4,3,0,0,0,4,3
2025-09-09 02:15:00+00:00,12,12,24,5,9,14,0,0,0,1,3,4,1,5,3,2,1,0,3,6,4,1,3,1,0,8,5
2025-09-09 02:30:00+00:00,28,27,55,10,23,33,0,0,0,0,3,6,3,6,2,3,1,0,4,6,8,9,0,5,0,13,14
2025-09-09 02:45:00+00:00,20,19,39,5,17,22,0,0,0,2,5,6,1,8,2,3,1,0,4,6,8,9,0,1,0,9,10
2025-09-09 03:00:00+00:00,24,32,56,5,28,33,0,0,0,3,6,11,5,14,6,4,2,0,6,12,6,5,1,4,0,11,10
2025-09-09 03:15:00+00:00,43,53,96,17,42,59,0,0,0,0,3,10,7,10,3,6,3,0,9,12,14,9,0,10,0,24,19
2025-09-09 03:30:00+00:00,48,64,112,14,56,70,0,0,0,9,20,23,3,32,5,12,10,0,22,27,29,22,1,9,0,39,32
2025-09-09 03:45:00+00:00,68,82,150,23,77,100,0,0,0,12,33,34,1,46,12,17,10,0,27,39,33,27,2,8,0,43,37
2025-09-09 04:00:00+00:00,54,61,115,16,56,72,0,0,0,8,39,47,8,55,17,19,24,0,43,60,28,19,4,12,0,44,35
2025-09-09 04:15:00+00:00,76,96,172,23,86,109,0,0,0,6,32,47,15,53,20,20,17,0,37,57,25,21,3,16,0,44,40
2025-09-09 04:30:00+00:00,82,144,226,32,143,175,0,0,0,19,49,59,10,78,16,26,28,0,54,70,36,25,6,15,0,57,46
2025-09-09 04:45:00+00:00,100,139,239,32,136,168,0,0,0,30,69,85,16,115,32,37,43,0,80,112,37,30,8,17,0,62,55
2025-09-09 05:00:00+00:00,68,167,235,37,174,211,0,0,0,28,76,103,27,131,32,51,52,0,103,135,56,45,15,28,0,99,88
2025-09-09 05:15:00+00:00,72,144,216,42,158,200,0,0,0,37,96,111,15,148,35,65,68,0,133,168,50,42,13,32,0,95,87
2025-09-09 05:30:00+00:00,59,175,234,32,195,227,0,0,0,37,102,156,54,193,63,84,83,0,167,230,69,58,14,60,0,143,132
2025-09-09 05:45:00+00:00,38,176,214,40,198,238,0,0,0,40,111,186,75,226,74,88,102,0,190,264,71,67,24,28,0,123,119
2025-09-09 06:00:00+00:00,118,195,313,36,203,239,0,0,0,38,103,126,23,164,50,50,68,0,118,168,85,84,28,36,0,149,148
2025-09-09 06:15:00+00:00,49,163,212,35,200,235,0,0,0,42,83,105,22,147,35,50,61,0,111,146,88,86,23,35,0,146,144
2025-09-09 06:30:00+00:00,40,165,205,40,184,224,0,0,0,28,107,147,40,175,60,66,72,0,138,198,78,81,24,32,0,134,137
2025-09-09 06:45:00+00:00,33,169,202,38,174,212,0,0,0,39,104,145,41,184,55,60,70,0,130,185,79,78,29,48,0,156,155
2025-09-09 07:00:00+00:00,37,165,202,37,167,204,0,0,0,32,99,122,23,154,55,51,61,0,112,167,72,70,15,44,0,131,129
2025-09-09 07:15:00+00:00,50,159,209,61,169,230,0,0,0,22,100,132,32,154,64,47,63,0,110,174,70,60,26,42,0,138,128
2025-09-09 07:30:00+00:00,36,158,194,44,174,218,0,0,0,30,102,156,54,186,81,60,68,0,128,209,79,77,19,40,0,138,136
2025-09-09 07:45:00+00:00,60,178,238,41,181,222,0,0,0,32,129,145,16,177,65,55,81,0,136,201,73,69,20,41,0,134,130
2025-09-09 08:00:00+00:00,35,140,175,39,160,199,0,0,0,36,99,147,48,183,82,50,69,0,119,201,73,69,17,44,0,134,130
2025-09-09 08:15:00+00:00,41,160,201,43,163,206,0,0,0,43,121,150,29,193,68,54,79,0,133,201,76,80,19,34,0,129,133
2025-09-09 08:30:00+00:00,36,178,214,39,180,219,0,0,0,33,116,165,49,198,88,48,79,0,127,215,70,72,12,39,0,121,123
2025-09-09 08:45:00+00:00,90,168,258,36,161,197,0,0,0,33,107,141,34,174,69,54,72,0,126,195,78,75,16,39,0,133,130
2025-09-09 09:00:00+00:00,37,143,180,103,173,276,0,0,0,32,112,168,56,200,99,55,75,0,130,229,70,49,14,39,0,123,102
2025-09-09 09:15:00+00:00,33,166,199,35,167,202,0,0,0,32,92,162,70,194,84,51,69,0,120,204,83,86,30,47,0,160,163
2025-09-09 09:30:00+00:00,61,156,217,50,163,213,0,0,0,34,122,160,38,194,79,58,82,0,140,219,81,81,16,42,0,139,139
2025-09-09 09:45:00+00:00,83,156,239,41,160,201,0,0,0,39,114,152,38,191,74,60,83,0,143,217,73,67,32,38,0,143,137
2025-09-09 10:00:00+00:00,72,170,242,48,170,218,0,0,0,44,131,137,6,181,72,48,90,0,138,210,81,79,21,53,0,155,153
2025-09-09 10:15:00+00:00,133,165,298,38,167,205,0,0,0,45,138,148,10,193,94,50,91,0,141,235,74,66,14,39,0,127,119
2025-09-09 10:30:00+00:00,104,168,272,47,162,209,0,0,0,44,113,138,25,182,69,58,89,0,147,216,78,72,14,58,0,150,144
2025-09-09 10:45:00+00:00,65,155,220,47,154,201,0,0,0,50,170,194,24,244,67,81,129,0,210,277,67,55,9,47,0,123,111
2025-09-09 11:00:00+00:00,41,174,215,44,184,228,0,0,0,42,126,160,34,202,72,64,92,0,156,228,76,75,18,33,0,127,126
2025-09-09 11:15:00+00:00,65,161,226,47,169,216,0,0,0,30,110,128,18,158,63,49,95,0,144,207,75,67,15,60,0,150,142
2025-09-09 11:30:00+00:00,107,180,287,39,180,219,0,0,0,38,127,165,38,203,68,80,97,0,177,245,70,73,18,43,0,131,134
2025-09-09 11:45:00+00:00,97,149,246,34,155,189,0,0,0,36,112,174,62,210,64,74,98,0,172,236,71,71,23,48,0,142,142
2025-09-09 12:00:00+00:00,44,141,185,38,163,201,0,0,0,39,116,161,45,200,85,73,82,0,155,240,67,60,27,50,0,144,137
2025-09-09 12:15:00+00:00,36,163,199,38,167,205,0,0,0,43,126,169,43,212,88,69,92,0,161,249,65,59,20,45,0,130,124
2025-09-09 12:30:00+00:00,42,192,234,37,183,220,0,0,0,36,97,151,54,187,68,59,78,0,137,205,64,65,20,43,0,127,128
2025-09-09 12:45:00+00:00,39,188,227,40,189,229,0,0,0,35,119,172,53,207,82,50,93,0,143,225,79,81,20,45,0,144,146
2025-09-09 13:00:00+00:00,99,184,283,39,188,227,0,0,0,40,114,193,79,233,97,65,101,0,166,263,71,57,16,68,0,155,141
2025-09-09 13:15:00+00:00,61,190,251,48,194,242,0,0,0,36,150,205,55,241,91,82,133,0,215,306,74,69,22,54,0,150,145
2025-09-09 13:30:00+00:00,47,157,204,46,179,225,0,0,0,42,132,190,58,232,90,79,121,0,200,290,80,90,24,45,0,149,159
2025-09-09 13:45:00+00:00,52,194,246,53,193,246,0,0,0,39,134,185,51,224,99,61,99,0,160,259,77,80,20,51,0,148,151
2025-09-09 14:00:00+00:00,57,187,244,51,195,246,0,0,0,46,136,188,52,234,88,78,126,0,204,292,83,82,21,50,0,154,153
2025-09-09 14:15:00+00:00,60,196,256,45,197,242,0,0,0,53,162,197,35,250,94,75,139,0,214,308,72,76,28,49,0,149,153
2025-09-09 14:30:00+00:00,69,182,251,52,187,239,0,0,0,39,126,187,61,226,96,68,104,0,172,268,69,68,15,51,0,135,134
2025-09-09 14:45:00+00:00,46,199,245,54,199,253,0,0,0,49,149,191,42,240,96,72,135,0,207,303,76,71,17,49,0,142,137
2025-09-09 15:00:00+00:00,52,200,252,53,207,260,0,0,0,42,134,202,68,244,108,79,104,0,183,291,72,77,19,44,0,135,140
2025-09-09 15:15:00+00:00,70,163,233,48,164,212,0,0,0,49,139,185,46,234,85,64,119,0,183,268,76,75,19,63,0,158,157
2025-09-09 15:30:00+00:00,51,151,202,43,154,197,0,0,0,43,121,170,49,213,73,65,104,0,169,242,75,81,15,51,0,141,147
2025-09-09 15:45:00+00:00,52,181,233,49,191,240,0,0,0,39,123,170,47,209,68,77,99,0,176,244,78,83,21,53,0,152,157
2025-09-09 16:00:00+00:00,55,181,236,56,184,240,0,0,0,48,126,171,45,219,82,67,101,0,168,250,70,63,23,42,0,135,128
2025-09-09 16:15:00+00:00,99,151,250,37,141,178,0,0,0,36,121,152,31,188,75,54,90,0,144,219,67,55,12,47,0,126,114
2025-09-09 16:30:00+00:00,108,127,235,35,126,161,0,0,0,37,128,134,6,171,64,57,96,0,153,217,69,56,17,45,0,131,118
2025-09-09 16:45:00+00:00,97,139,236,40,133,173,0,0,0,29,99,129,30,158,54,52,63,0,115,169,61,50,22,27,0,110,99
2025-09-09 17:00:00+00:00,115,145,260,30,128,158,0,0,0,24,101,130,29,154,53,52,75,0,127,180,70,55,13,41,0,124,109
2025-09-09 17:15:00+00:00,95,122,217,30,106,136,0,0,0,23,91,132,41,155,61,45,63,0,108,169,57,46,7,25,0,89,78
2025-09-09 17:30:00+00:00,69,92,161,33,86,119,0,0,0,21,72,104,32,125,55,35,53,0,88,143,54,43,11,29,0,94,83
2025-09-09 17:45:00+00:00,84,100,184,26,92,118,0,0,0,23,76,109,33,132,50,35,45,0,80,130,46,40,6,34,0,86,80
2025-09-09 18:00:00+00:00,66,78,144,32,72,104,0,0,0,14,75,97,22,111,39,42,59,0,101,140,58,52,12,29,0,99,93
2025-09-09 18:15:00+00:00,71,90,161,26,78,104,0,0,0,14,66,100,34,114,46,34,45,0,79,125,49,35,12,28,0,89,75
2025-09-09 18:30:00+00:00,84,83,167,34,70,104,0,0,0,20,64,81,17,101,42,28,34,0,62,104,32,30,13,24,0,69,67
2025-09-09 18:45:00+00:00,69,72,141,33,57,90,0,0,0,19,68,89,21,108,41,29,45,0,74,115,38,30,7,29,0,74,66
2025-09-09 19:00:00+00:00,55,68,123,33,51,84,0,0,0,15,56,71,15,86,29,34,32,0,66,95,39,26,9,28,0,76,63
2025-09-09 19:15:00+00:00,48,57,105,24,45,69,0,0,0,17,51,68,17,85,28,27,30,0,57,85,42,32,6,32,0,80,70
2025-09-09 19:30:00+00:00,50,47,97,27,36,63,0,0,0,24,61,69,8,93,25,28,32,0,60,85,26,21,8,16,0,50,45
2025-09-09 19:45:00+00:00,44,50,94,22,36,58,0,0,0,18,43,56,13,74,30,16,24,0,40,70,30,20,8,21,0,59,49
2025-09-09 20:00:00+00:00,45,46,91,14,35,49,0,0,0,11,64,91,27,102,45,29,40,0,69,114,29,25,5,25,0,59,55
2025-09-09 20:15:00+00:00,19,24,43,7,18,25,0,0,0,8,34,42,8,50,19,21,20,0,41,60,21,13,8,12,0,41,33
2025-09-09 20:30:00+00:00,26,28,54,6,23,29,0,0,0,6,35,38,3,44,13,20,21,0,41,54,26,20,6,8,0,40,34
2025-09-09 20:45:00+00:00,29,32,61,8,25,33,0,0,0,6,22,29,7,35,15,8,14,0,22,37,17,14,2,11,0,30,27
2025-09-09 21:00:00+00:00,22,20,42,5,18,23,0,0,0,5,27,35,8,40,14,13,16,0,29,43,14,11,1,3,0,18,15
2025-09-09 21:15:00+00:00,16,14,30,2,14,16,0,0,0,9,27,42,15,51,16,16,15,0,31,47,13,8,2,6,0,21,16
2025-09-09 21:30:00+00:00,10,10,20,3,9,12,0,0,0,10,23,18,0,28,6,8,9,0,17,23,9,6,1,3,0,13,10
2025-09-09 21:45:00+00:00,14,10,24,4,8,12,0,0,0,4,16,17,1,21,7,7,9,0,16,23,7,5,0,4,0,11,9
2025-09-09 22:00:00+00:00,15,16,31,6,10,16,0,0,0,5,14,15,1,20,4,8,7,0,15,19,8,6,1,8,0,17,15
2025-09-09 22:15:00+00:00,8,5,13,4,3,7,0,0,0,1,7,11,4,12,4,6,4,0,10,14,9,7,0,2,0,11,9
2025-09-09 22:30:00+00:00,7,7,14,1,6,7,0,0,0,1,12,12,0,13,3,5,4,0,9,12,10,6,2,4,0,16,12
2025-09-09 22:45:00+00:00,5,5,10,2,3,5,0,0,0,0,5,7,2,7,2,3,3,0,6,8,1,0,0,1,0,2,1
2025-09-09 23:00:00+00:00,3,3,6,0,3,3,0,0,0,1,5,6,1,7,5,0,2,0,2,7,3,1,1,4,0,8,6
2025-09-09 23:15:00+00:00,4,5,9,1,4,5,0,0,0,2,10,8,0,10,5,3,1,0,4,9,3,3,0,1,0,4,4
2025-09-09 23:30:00+00:00,5,4,9,0,4,4,0,0,0,1,6,9,3,10,5,3,2,0,5,10,0,0,0,2,0,2,2
2025-09-09 23:45:00+00:00,4,3,7,0,3,3,0,0,0,0,7,7,0,7,1,0,7,0,7,8,1,1,0,1,0,2,2
2025-09-10 00:00:00+00:00,3,3,6,1,2,3,0,0,0,0,2,3,1,3,3,0,0,0,0,3,4,2,1,1,0,6,4
2025-09-10 00:15:00+00:00,8,9,17,3,6,9,0,0,0,0,3,3,0,3,0,2,3,0,5,5,3,2,0,2,0,5,4
2025-09-10 00:30:00+00:00,2,2,4,1,1,2,0,0,0,1,6,5,0,6,3,2,2,0,4,7,6,5,0,1,0,7,6
2025-09-10 00:45:00+00:00,5,4,9,2,4,6,0,0,0,1,2,2,0,3,1,2,1,0,3,4,2,3,0,0,0,2,3
2025-09-10 01:00:00+00:00,3,3,6,0,3,3,0,0,0,2,2,2,0,4,1,1,0,0,1,2,2,2,0,1,0,3,3
2025-09-10 01:15:00+00:00,6,7,13,2,6,8,0,0,0,0,2,3,1,3,1,2,1,0,3,4,2,1,0,1,0,3,2
2025-09-10 01:30:00+00:00,1,1,2,0,1,1,0,0,0,0,3,4,1,4,2,2,2,0,4,6,2,1,0,0,0,2,1
2025-09-10 01:45:00+00:00,5,6,11,1,6,7,0,0,0,3,9,5,0,8,3,2,3,0,5,8,4,4,3,1,0,8,8
2025-09-10 02:00:00+00:00,5,5,10,1,4,5,0,0,0,1,4,4,0,5,2,0,2,0,2,4,5,6,0,0,0,5,6
2025-09-10 02:15:00+00:00,14,12,26,5,12,17,0,0,0,2,5,3,0,5,2,1,1,0,2,4,6,2,1,2,0,9,5
2025-09-10 02:30:00+00:00,21,26,47,3,24,27,0,0,0,0,1,5,4,5,3,2,1,0,3,6,9,9,0,4,0,13,13
2025-09-10 02:45:00+00:00,22,25,47,8,20,28,0,0,0,1,4,6,2,7,1,3,2,0,5,6,5,6,0,3,0,8,9
2025-09-10 03:00:00+00:00,28,34,62,7,30,37,0,0,0,0,6,9,3,9,7,2,2,0,4,11,17,13,2,6,0,25,21
2025-09-10 03:15:00+00:00,48,55,103,10,52,62,0,0,0,3,9,12,3,15,4,8,4,0,12,16,21,15,0,8,0,29,23
2025-09-10 03:30:00+00:00,48,65,113,19,64,83,0,0,0,8,22,27,5,35,9,15,10,0,25,34,28,20,0,9,0,37,29
2025-09-10 03:45:00+00:00,72,99,171,21,96,117,0,0,0,9,25,28,3,37,16,10,9,0,19,35,39,36,2,10,0,51,48
2025-09-10 04:00:00+00:00,81,85,166,21,74,95,0,0,0,8,35,46,11,54,24,21,17,0,38,62,24,12,2,11,0,37,25
2025-09-10 04:15:00+00:00,97,116,213,34,100,134,0,0,0,9,28,48,20,57,18,25,21,0,46,64,37,29,3,12,0,52,44
2025-09-10 04:30:00+00:00,86,152,238,33,155,188,0,0,0,11,46,56,10,67,15,29,21,0,50,65,29,23,6,14,0,49,43
2025-09-10 04:45:00+00:00,113,173,286,25,173,198,0,0,0,32,66,85,19,117,48,29,40,0,69,117,35,30,5,16,0,56,51
2025-09-10 05:00:00+00:00,60,173,233,43,179,222,0,0,0,33,73,97,24,130,36,48,52,0,100,136,51,35,12,32,0,95,79
2025-09-10 05:15:00+00:00,42,182,224,45,186,231,0,0,0,37,85,116,31,153,47,53,70,0,123,170,64,49,19,30,0,113,98
2025-09-10 05:30:00+00:00,82,194,276,43,191,234,0,0,0,35,119,174,55,209,45,87,103,0,190,235,78,59,19,54,0,151,132
2025-09-10 05:45:00+00:00,43,203,246,290,206,496,0,0,0,37,86,172,86,209,47,92,97,0,189,236,77,82,17,38,0,132,137
2025-09-10 06:00:00+00:00,48,180,228,35,196,231,0,0,0,39,90,113,23,152,42,58,58,0,116,158,71,73,36,36,0,143,145
2025-09-10 06:15:00+00:00,37,163,200,41,183,224,0,0,0,32,82,113,31,145,57,42,59,0,101,158,66,63,26,33,0,125,122
2025-09-10 06:30:00+00:00,41,187,228,41,196,237,0,0,0,42,98,132,34,174,61,55,70,0,125,186,72,63,19,32,0,123,114
2025-09-10 06:45:00+00:00,58,168,226,38,173,211,0,0,0,46,120,147,27,193,70,58,82,0,140,210,65,63,24,33,0,122,120
2025-09-10 07:00:00+00:00,47,178,225,38,181,219,0,0,0,26,94,122,28,148,52,54,65,0,119,171,79,54,20,61,0,160,135
2025-09-10 07:15:00+00:00,41,152,193,44,151,195,0,0,0,34,117,137,20,171,57,40,87,0,127,184,75,64,15,47,0,137,126
2025-09-10 07:30:00+00:00,47,185,232,43,187,230,0,0,0,32,100,141,41,173,72,41,75,0,116,188,64,61,17,36,0,117,114
2025-09-10 07:45:00+00:00,35,151,186,37,156,193,0,0,0,32,116,158,42,190,82,49,78,0,127,209,74,64,17,33,0,124,114
2025-09-10 08:00:00+00:00,57,180,237,40,186,226,0,0,0,30,112,137,25,167,76,41,77,0,118,194,79,69,28,32,0,139,129
2025-09-10 08:15:00+00:00,94,152,246,42,157,199,0,0,0,53,110,131,21,184,84,47,79,0,126,210,63,58,26,37,0,126,121
2025-09-10 08:30:00+00:00,118,159,277,41,163,204,0,0,0,43,105,129,24,172,73,58,72,0,130,203,76,67,24,45,0,145,136
2025-09-10 08:45:00+00:00,104,138,242,39,142,181,0,0,0,42,126,158,32,200,83,50,101,0,151,234,92,85,18,43,0,153,146
2025-09-10 09:00:00+00:00,119,147,266,55,146,201,0,0,0,36,104,138,34,174,66,59,80,0,139,205,78,71,16,39,0,133,126
2025-09-10 09:15:00+00:00,118,150,268,54,284,338,0,0,0,40,95,129,34,169,66,50,66,0,116,182,77,68,18,36,0,131,122
2025-09-10 09:30:00+00:00,86,166,252,67,164,231,0,0,0,45,128,154,26,199,89,50,96,0,146,235,72,60,17,47,0,136,124
2025-09-10 09:45:00+00:00,107,156,263,49,155,204,0,0,0,46,115,152,37,198,83,56,90,0,146,229,68,58,18,33,0,119,109
2025-09-10 10:00:00+00:00,107,157,264,43,164,207,0,0,0,30,120,143,23,173,77,49,95,0,144,221,89,85,11,57,0,157,153
2025-09-10 10:15:00+00:00,111,163,274,65,180,245,0,0,0,34,125,168,43,202,76,65,109,0,174,250,71,65,14,40,0,125,119
2025-09-10 10:30:00+00:00,104,156,260,51,153,204,0,0,0,45,131,143,12,188,85,51,96,0,147,232,78,69,19,39,0,136,127
2025-09-10 10:45:00+00:00,112,152,264,42,153,195,0,0,0,39,113,143,30,182,60,54,73,0,127,187,78,69,24,55,0,157,148
2025-09-10 11:00:00+00:00,114,152,266,38,152,190,0,0,0,47,129,150,21,197,73,57,113,0,170,243,81,77,13,51,0,145,141
2025-09-10 11:15:00+00:00,93,142,235,58,165,223,0,0,0,41,131,156,25,197,74,57,91,0,148,222,79,71,24,49,0,152,144
2025-09-10 11:30:00+00:00,97,143,240,50,141,191,0,0,0,52,117,154,37,206,71,69,92,0,161,232,70,69,14,43,0,127,126
2025-09-10 11:45:00+00:00,96,149,245,59,158,217,0,0,0,39,142,145,3,184,76,63,108,0,171,247,65,55,17,40,0,122,112
2025-09-10 12:00:00+00:00,100,146,246,63,150,213,0,0,0,41,120,151,31,192,69,60,107,0,167,236,82,64,18,46,0,146,128
2025-09-10 12:15:00+00:00,98,152,250,54,157,211,0,0,0,44,126,155,29,199,79,68,116,0,184,263,69,60,23,50,0,142,133
2025-09-10 12:30:00+00:00,76,148,224,71,156,227,0,0,0,47,125,162,37,209,73,63,112,0,175,248,70,58,17,51,0,138,126
2025-09-10 12:45:00+00:00,118,153,271,48,157,205,0,0,0,45,134,172,38,217,87,68,118,0,186,273,60,58,23,48,0,131,129
2025-09-10 13:00:00+00:00,105,155,260,61,157,218,0,0,0,57,147,169,22,226,83,83,126,0,209,292,89,87,15,54,0,158,156
2025-09-10 13:15:00+00:00,111,133,244,59,145,204,0,0,0,43,130,162,32,205,76,64,110,0,174,250,76,65,24,64,0,164,153
2025-09-10 13:30:00+00:00,117,150,267,56,174,230,0,0,0,34,109,140,31,174,67,61,87,0,148,215,83,70,20,47,0,150,137
2025-09-10 13:45:00+00:00,107,139,246,61,159,220,0,0,0,51,136,169,33,220,91,68,105,0,173,264,82,69,18,39,0,139,126
2025-09-10 14:00:00+00:00,111,142,253,60,158,218,0,0,0,47,126,161,35,208,82,57,101,0,158,240,75,58,13,57,0,145,128
2025-09-10 14:15:00+00:00,82,160,242,53,164,217,0,0,0,54,134,144,10,198,74,51,101,0,152,226,79,69,21,55,0,155,145
2025-09-10 14:30:00+00:00,96,165,261,75,167,242,0,0,0,50,134,173,39,223,91,77,106,0,183,274,77,69,27,50,0,154,146
2025-09-10 14:45:00+00:00,99,165,264,52,166,218,0,0,0,46,119,166,47,212,92,59,93,0,152,244,83,71,22,69,0,174,162
2025-09-10 15:00:00+00:00,104,166,270,58,167,225,0,0,0,54,141,190,49,244,103,70,115,0,185,288,68,60,15,41,0,124,116
2025-09-10 15:15:00+00:00,103,161,264,74,156,230,0,0,0,55,137,181,44,236,91,75,121,0,196,287,78,78,23,42,0,143,143
2025-09-10 15:30:00+00:00,120,168,288,48,169,217,0,0,0,39,132,151,19,190,68,50,105,0,155,223,77,68,10,53,0,140,131
2025-09-10 15:45:00+00:00,107,156,263,54,162,216,0,0,0,49,126,154,28,203,72,58,102,0,160,232,74,71,14,55,0,143,140
2025-09-10 16:00:00+00:00,101,149,250,64,154,218,0,0,0,37,138,166,28,203,85,56,105,0,161,246,78,61,20,57,0,155,138
2025-09-10 16:15:00+00:00,97,150,247,53,151,204,0,0,0,38,130,139,9,177,63,52,86,0,138,201,68,53,16,47,0,131,116
2025-09-10 16:30:00+00:00,105,135,240,50,127,177,0,0,0,19,95,130,35,149,57,47,71,0,118,175,67,56,14,46,0,127,116
2025-09-10 16:45:00+00:00,104,143,247,48,155,203,0,0,0,27,125,148,23,175,66,40,88,0,128,194,63,54,20,44,0,127,118
2025-09-10 17:00:00+00:00,105,153,258,42,158,200,0,0,0,39,121,130,9,169,55,41,81,0,122,177,69,52,17,35,0,121,104
2025-09-10 17:15:00+00:00,98,140,238,41,126,167,0,0,0,30,89,110,21,140,44,45,60,0,105,149,68,54,9,33,0,110,96
2025-09-10 17:30:00+00:00,80,106,186,41,98,139,0,0,0,25,80,108,28,133,51,39,54,0,93,144,58,53,17,40,0,115,110
2025-09-10 17:45:00+00:00,77,101,178,38,82,120,0,0,0,20,90,116,26,136,51,34,65,0,99,150,53,42,12,36,0,101,90
2025-09-10 18:00:00+00:00,76,96,172,29,84,113,0,0,0,36,87,103,16,139,39,41,69,0,110,149,59,47,13,37,0,109,97
2025-09-10 18:15:00+00:00,75,101,176,21,90,111,0,0,0,18,65,95,30,113,47,30,38,0,68,115,44,36,7,38,0,89,81
2025-09-10 18:30:00+00:00,79,91,170,32,75,107,0,0,0,21,85,105,20,126,51,33,51,0,84,135,50,45,8,37,0,95,90
2025-09-10 18:45:00+00:00,64,79,143,22,61,83,0,0,0,23,74,100,26,123,44,40,45,0,85,129,47,35,11,28,0,86,74
2025-09-10 19:00:00+00:00,57,71,128,23,61,84,0,0,0,20,64,78,14,98,37,37,38,0,75,112,50,39,7,38,0,95,84
2025-09-10 19:15:00+00:00,54,61,115,21,46,67,0,0,0,22,53,66,13,88,32,24,25,0,49,81,44,34,5,25,0,74,64
2025-09-10 19:30:00+00:00,58,63,121,21,47,68,0,0,0,10,56,74,18,84,33,25,26,0,51,84,36,25,13,23,0,72,61
2025-09-10 19:45:00+00:00,54,64,118,16,49,65,0,0,0,14,44,57,13,71,23,24,22,0,46,69,28,19,8,19,0,55,46
2025-09-10 20:00:00+00:00,41,51,92,16,40,56,0,0,0,12,53,71,18,83,32,26,34,0,60,92,35,24,6,15,0,56,45
2025-09-10 20:15:00+00:00,46,47,93,13,36,49,0,0,0,12,42,53,11,65,25,14,23,0,37,62,28,25,1,16,0,45,42
2025-09-10 20:30:00+00:00,38,40,78,14,29,43,0,0,0,15,50,51,1,66,25,15,21,0,36,61,12,8,3,10,0,25,21
2025-09-10 20:45:00+00:00,20,21,41,5,16,21,0,0,0,3,22,33,11,36,14,12,12,0,24,38,20,14,3,10,0,33,27
2025-09-10 21:00:00+00:00,23,24,47,9,21,30,0,0,0,5,32,41,9,46,15,15,18,0,33,48,18,12,2,8,0,28,22
2025-09-10 21:15:00+00:00,15,16,31,5,12,17,0,0,0,6,25,29,4,35,9,14,15,0,29,38,8,5,3,4,0,15,12
2025-09-10 21:30:00+00:00,10,11,21,5,7,12,0,0,0,3,15,15,0,18,8,5,7,0,12,20,5,4,1,1,0,7,6
2025-09-10 21:45:00+00:00,18,14,32,4,12,16,0,0,0,3,11,16,5,19,5,9,6,0,15,20,5,4,0,5,0,10,9
2025-09-10 22:00:00+00:00,5,8,13,1,7,8,0,0,0,2,9,8,0,10,5,2,3,0,5,10,5,4,0,2,0,7,6
2025-09-10 22:15:00+00:00,4,6,10,0,5,5,0,0,0,2,10,11,1,13,3,5,3,0,8,11,3,2,0,5,0,8,7
