timestamp,west_left,west_straight,west_right,west_total,east_total,north_total,south_total,corridor_out
2025-09-17 14:30:00+00:00,10,32,13,55,202,73,135,161
2025-09-17 14:45:00+00:00,10,63,0,73,182,49,106,135
2025-09-17 15:00:00+00:00,12,76,0,88,195,44,123,148
2025-09-17 15:15:00+00:00,10,55,0,65,202,26,127,136
2025-09-17 15:30:00+00:00,7,63,0,70,149,42,127,136
2025-09-17 15:45:00+00:00,9,61,0,70,156,62,129,136
2025-09-17 16:00:00+00:00,8,58,0,66,157,47,111,132
2025-09-17 16:15:00+00:00,9,67,0,76,138,41,110,130
2025-09-17 16:30:00+00:00,11,55,0,66,119,47,99,114
2025-09-17 16:45:00+00:00,15,57,0,72,111,84,97,115
2025-09-17 17:00:00+00:00,11,48,0,59,110,43,94,113
2025-09-17 17:15:00+00:00,3,38,8,49,112,40,73,100
2025-09-17 17:30:00+00:00,8,36,0,44,93,37,70,70
2025-09-17 17:45:00+00:00,7,48,0,55,80,42,89,103
2025-09-17 18:00:00+00:00,10,37,0,47,76,41,85,87
2025-09-17 18:15:00+00:00,11,37,0,48,74,32,85,79
2025-09-17 18:30:00+00:00,5,26,0,31,66,51,50,53
2025-09-17 18:45:00+00:00,8,21,0,29,66,30,53,52
2025-09-17 19:00:00+00:00,4,23,5,32,55,34,40,46
2025-09-17 19:15:00+00:00,6,25,0,31,47,30,40,56
2025-09-17 19:30:00+00:00,3,25,1,29,55,25,32,44
2025-09-17 19:45:00+00:00,0,15,1,16,59,25,29,37
2025-09-17 20:00:00+00:00,2,15,4,21,53,24,35,35
2025-09-17 20:15:00+00:00,2,9,0,11,49,23,30,26
2025-09-17 20:30:00+00:00,4,10,4,18,31,19,31,25
2025-09-17 20:45:00+00:00,2,6,0,8,31,12,17,16
2025-09-17 21:00:00+00:00,3,13,3,19,26,11,28,27
2025-09-17 21:15:00+00:00,4,7,0,11,28,7,23,17
2025-09-17 21:30:00+00:00,0,4,1,5,20,3,15,14
2025-09-17 21:45:00+00:00,1,1,0,2,8,5,9,3
2025-09-17 22:00:00+00:00,0,4,0,4,8,5,9,10
2025-09-17 22:15:00+00:00,1,2,0,3,8,2,13,9
2025-09-17 22:30:00+00:00,0,0,0,0,6,2,2,1
2025-09-17 22:45:00+00:00,0,1,0,1,6,4,11,6
2025-09-17 23:00:00+00:00,1,1,0,2,0,0,3,2
2025-09-17 23:15:00+00:00,0,2,0,2,3,2,5,4
2025-09-17 23:30:00+00:00,0,2,0,2,3,5,7,5
2025-09-17 23:45:00+00:00,0,2,1,3,2,0,6,6
2025-09-18 00:00:00+00:00,0,1,1,2,3,0,5,3
2025-09-18 00:15:00+00:00,0,1,0,1,4,3,3,4
2025-09-18 00:30:00+00:00,0,0,0,0,2,1,7,2
2025-09-18 00:45:00+00:00,0,2,1,3,2,1,2,3
2025-09-18 01:00:00+00:00,0,0,1,1,3,0,7,2
2025-09-18 01:15:00+00:00,0,1,0,1,0,0,3,3
2025-09-18 01:30:00+00:00,0,1,0,1,3,1,7,4
2025-09-18 01:45:00+00:00,0,2,0,2,1,3,8,7
2025-09-18 02:00:00+00:00,0,2,0,2,3,1,8,7
2025-09-18 02:15:00+00:00,1,1,1,3,7,0,12,9
2025-09-18 02:30:00+00:00,1,7,0,8,4,1,21,18
2025-09-18 02:45:00+00:00,1,7,1,9,10,3,16,18
2025-09-18 03:00:00+00:00,1,15,4,20,10,5,13,23
2025-09-18 03:15:00+00:00,1,13,7,21,9,7,45,47
2025-09-18 03:30:00+00:00,1,19,2,22,11,13,40,56
2025-09-18 03:45:00+00:00,2,41,0,43,23,6,50,83
2025-09-18 04:00:00+00:00,2,24,1,27,27,10,33,63
2025-09-18 04:15:00+00:00,2,36,0,38,42,13,64,81
2025-09-18 04:30:00+00:00,8,65,0,73,56,22,93,142
2025-09-18 04:45:00+00:00,8,68,5,81,74,16,109,154
2025-09-18 05:00:00+00:00,9,64,0,73,103,34,91,147
2025-09-18 05:15:00+00:00,6,64,0,70,121,29,218,171
2025-09-18 05:30:00+00:00,13,68,0,81,167,34,110,161
2025-09-18 05:45:00+00:00,8,50,0,58,127,35,104,136
2025-09-18 06:00:00+00:00,10,67,0,77,130,41,199,176
2025-09-18 06:15:00+00:00,7,65,0,72,107,31,111,148
2025-09-18 06:30:00+00:00,8,66,0,74,108,30,121,143
2025-09-18 06:45:00+00:00,8,54,0,62,112,40,147,140
2025-09-18 07:00:00+00:00,9,51,0,60,109,31,129,119
2025-09-18 07:15:00+00:00,15,61,0,76,113,37,147,146
2025-09-18 07:30:00+00:00,8,70,0,78,119,40,125,139
2025-09-18 07:45:00+00:00,5,72,0,77,140,32,89,145
2025-09-18 08:00:00+00:00,12,91,0,103,114,40,110,151
2025-09-18 08:15:00+00:00,3,63,0,66,129,44,100,138
2025-09-18 08:30:00+00:00,9,82,0,91,144,56,113,136
2025-09-18 08:45:00+00:00,8,50,2,60,129,61,134,114
2025-09-18 09:00:00+00:00,11,55,0,66,116,29,104,139
2025-09-18 09:15:00+00:00,14,79,0,93,156,41,116,138
2025-09-18 09:30:00+00:00,10,59,0,69,145,44,129,147
2025-09-18 09:45:00+00:00,8,64,0,72,151,52,131,130
2025-09-18 10:00:00+00:00,9,42,25,76,149,47,102,129
2025-09-18 10:15:00+00:00,6,63,0,69,165,54,125,144
2025-09-18 10:30:00+00:00,5,73,0,78,167,67,120,140
2025-09-18 10:45:00+00:00,7,70,0,77,162,49,96,119
2025-09-18 11:00:00+00:00,7,58,0,65,147,59,109,114
2025-09-18 11:15:00+00:00,5,64,0,69,156,45,95,139
2025-09-18 11:30:00+00:00,11,60,0,71,174,41,124,157
2025-09-18 11:45:00+00:00,9,47,0,56,148,47,123,131
2025-09-18 12:00:00+00:00,12,71,0,83,190,43,129,160
2025-09-18 12:15:00+00:00,12,78,0,90,157,48,125,153
2025-09-18 12:30:00+00:00,14,65,0,79,182,47,137,156
2025-09-18 12:45:00+00:00,10,63,0,73,166,38,113,144
2025-09-18 13:00:00+00:00,13,73,0,86,199,64,79,149
2025-09-18 13:15:00+00:00,10,73,0,83,207,66,152,155
2025-09-18 13:30:00+00:00,6,48,0,54,156,37,126,129
2025-09-18 13:45:00+00:00,12,59,0,71,169,32,147,151
2025-09-18 14:00:00+00:00,8,79,0,87,194,30,134,144
2025-09-18 14:15:00+00:00,15,63,0,78,193,33,114,136
2025-09-18 14:30:00+00:00,8,63,0,71,183,50,143,150
2025-09-18 14:45:00+00:00,12,69,0,81,169,22,119,130
2025-09-18 15:00:00+00:00,11,67,0,78,197,32,144,155
2025-09-18 15:15:00+00:00,8,63,0,71,180,27,103,119
2025-09-18 15:30:00+00:00,10,68,0,78,160,46,103,156
2025-09-18 15:45:00+00:00,6,57,0,63,204,57,131,138
2025-09-18 16:00:00+00:00,8,74,0,82,159,53,126,147
2025-09-18 16:15:00+00:00,7,56,0,63,140,58,114,118
2025-09-18 16:30:00+00:00,9,59,0,68,168,57,85,118
2025-09-18 16:45:00+00:00,8,77,0,85,118,46,97,136
2025-09-18 17:00:00+00:00,9,44,0,53,119,45,82,97
2025-09-18 17:15:00+00:00,8,47,0,55,87,36,93,113
2025-09-18 17:30:00+00:00,9,39,1,49,100,38,94,85
2025-09-18 17:45:00+00:00,7,21,1,29,77,29,75,77
2025-09-18 18:00:00+00:00,5,41,0,46,74,32,83,89
2025-09-18 18:15:00+00:00,7,37,0,44,67,40,79,77
2025-09-18 18:30:00+00:00,6,40,0,46,75,32,64,73
2025-09-18 18:45:00+00:00,4,38,0,42,49,23,69,76
2025-09-18 19:00:00+00:00,2,32,0,34,55,40,49,67
2025-09-18 19:15:00+00:00,2,32,0,34,66,21,64,71
2025-09-18 19:30:00+00:00,1,18,1,20,50,22,49,53
2025-09-18 19:45:00+00:00,2,27,0,29,53,23,44,52
2025-09-18 20:00:00+00:00,3,16,4,23,44,21,37,40
2025-09-18 20:15:00+00:00,2,15,4,21,39,15,36,37
2025-09-18 20:30:00+00:00,0,5,3,8,25,32,24,15
2025-09-18 20:45:00+00:00,0,6,3,9,22,7,28,22
2025-09-18 21:00:00+00:00,3,7,0,10,32,16,25,21
2025-09-18 21:15:00+00:00,1,8,1,10,21,13,38,23
2025-09-18 21:30:00+00:00,3,6,2,11,19,7,20,21
2025-09-18 21:45:00+00:00,1,6,0,7,9,9,19,11
2025-09-18 22:00:00+00:00,0,6,2,8,15,5,15,11
2025-09-18 22:15:00+00:00,0,0,0,0,10,1,13,4
2025-09-18 22:30:00+00:00,0,2,0,2,8,3,11,6
2025-09-18 22:45:00+00:00,0,1,0,1,2,3,6,4
2025-09-18 23:00:00+00:00,1,4,0,5,4,6,10,8
2025-09-18 23:15:00+00:00,1,6,0,7,1,2,6,10
2025-09-18 23:30:00+00:00,0,4,1,5,2,1,8,4
2025-09-18 23:45:00+00:00,1,0,0,1,6,3,2,1
2025-09-19 00:00:00+00:00,0,2,0,2,2,4,2,2
2025-09-19 00:15:00+00:00,0,3,0,3,2,1,7,4
2025-09-19 00:30:00+00:00,0,1,0,1,5,0,3,3
2025-09-19 00:45:00+00:00,1,1,0,2,2,2,4,1
2025-09-19 01:00:00+00:00,0,1,1,2,4,1,7,3
2025-09-19 01:15:00+00:00,0,1,0,1,5,1,3,3
2025-09-19 01:30:00+00:00,0,0,0,0,1,0,3,1
2025-09-19 01:45:00+00:00,0,2,0,2,1,2,3,5
2025-09-19 02:00:00+00:00,0,2,0,2,4,1,6,5
2025-09-19 02:15:00+00:00,0,5,1,6,4,1,17,13
2025-09-19 02:30:00+00:00,2,2,1,5,6,1,15,14
2025-09-19 02:45:00+00:00,1,8,5,14,3,2,17,22
