lsa,detector_id,n_records,n_unique_timestamps,first_timestamp,last_timestamp,mean_count,median_count,max_count,zero_count_share,mean_occupancy,median_occupancy,max_occupancy,zero_occupancy_share
LD-LSA8,15.0,596,596,2026-03-06 10:30:00+01:00,2026-04-04 00:45:00+02:00,2.9815436241610738,1.0,84.0,0.43456375838926176,0.010067114093959731,0.0,2.0,0.9932885906040269
LD-LSA8,16.0,596,596,2026-03-06 10:30:00+01:00,2026-04-04 00:45:00+02:00,0.015100671140939598,0.0,2.0,0.9865771812080537,0.0,0.0,0.0,1.0
LD-LSA8,17.0,596,596,2026-03-06 10:30:00+01:00,2026-04-04 00:45:00+02:00,0.03859060402684564,0.0,12.0,0.988255033557047,0.0,0.0,0.0,1.0
LD-LSA8,18.0,596,596,2026-03-06 10:30:00+01:00,2026-04-04 00:45:00+02:00,1.5100671140939597,1.0,25.0,0.40939597315436244,0.07550335570469799,0.0,2.0,0.9328859060402684
LD-LSA8,19.0,596,596,2026-03-06 10:30:00+01:00,2026-04-04 00:45:00+02:00,1.8842281879194631,0.0,29.0,0.5251677852348994,0.0,0.0,0.0,1.0
LD-LSA8,20.0,596,596,2026-03-06 10:30:00+01:00,2026-04-04 00:45:00+02:00,0.6879194630872483,0.0,116.0,0.8708053691275168,0.0050335570469798654,0.0,3.0,0.9983221476510067
LD-LSA8,21.0,596,596,2026-03-06 10:30:00+01:00,2026-04-04 00:45:00+02:00,0.6342281879194631,0.0,20.0,0.8473154362416108,0.0,0.0,0.0,1.0
LD-LSA8,22.0,596,596,2026-03-06 10:30:00+01:00,2026-04-04 00:45:00+02:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
LD-LSA8,23.0,596,596,2026-03-06 10:30:00+01:00,2026-04-04 00:45:00+02:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
LD-LSA8,24.0,596,596,2026-03-06 10:30:00+01:00,2026-04-04 00:45:00+02:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
LD-LSA8,25.0,596,596,2026-03-06 10:30:00+01:00,2026-04-04 00:45:00+02:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
LD-LSA8,26.0,596,596,2026-03-06 10:30:00+01:00,2026-04-04 00:45:00+02:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
LD-LSA8,27.0,596,596,2026-03-06 10:30:00+01:00,2026-04-04 00:45:00+02:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
LD-LSA9,1.0,4409,4409,2026-03-01 01:15:00+01:00,2026-04-16 08:45:00+02:00,36.13404400090724,39.0,108.0,0.005897028804717623,36.44477205715582,39.0,99.0,0.06917668405534134
LD-LSA9,2.0,4409,4409,2026-03-01 01:15:00+01:00,2026-04-16 08:45:00+02:00,49.08301202086641,46.0,200.0,0.0034021320027217057,30.668178725334542,27.0,100.0,0.13563166250850534
LD-LSA9,3.0,4409,4409,2026-03-01 01:15:00+01:00,2026-04-16 08:45:00+02:00,1.2327058289861648,1.0,32.0,0.4615559083692447,1.4270809707416647,0.0,25.0,0.7207983669766387
LD-LSA9,4.0,4409,4409,2026-03-01 01:15:00+01:00,2026-04-16 08:45:00+02:00,11.764345656611477,10.0,55.0,0.1031980040825584,31.642095713313676,32.0,96.0,0.10954865048763893
LD-LSA9,5.0,4409,4409,2026-03-01 01:15:00+01:00,2026-04-16 08:45:00+02:00,7.846677251077342,7.0,42.0,0.09480607847584487,25.719891131775913,24.0,82.0,0.10523928328419142
LD-LSA9,6.0,4409,4409,2026-03-01 01:15:00+01:00,2026-04-16 08:45:00+02:00,16.98321614878657,16.0,148.0,0.09752778407802223,20.642095713313676,12.0,99.0,0.23656157858924926
LD-LSA9,7.0,4409,4409,2026-03-01 01:15:00+01:00,2026-04-16 08:45:00+02:00,18.837831707870265,16.0,152.0,0.06305284645044228,11.665457019732365,7.0,90.0,0.20662281696529824
LD-LSA9,8.0,4409,4409,2026-03-01 01:15:00+01:00,2026-04-16 08:45:00+02:00,55.30165570424133,64.0,258.0,0.0074846904059877525,31.005443411204354,28.0,99.0,0.08958947607167159
LD-LSA9,9.0,4409,4409,2026-03-01 01:15:00+01:00,2026-04-16 08:45:00+02:00,36.293717396234975,38.0,246.0,0.02358811521887049,13.436833749149468,10.0,99.0,0.1726014969380812
LD-LSA9,10.0,4409,4409,2026-03-01 01:15:00+01:00,2026-04-16 08:45:00+02:00,2.961442503969154,2.0,119.0,0.3284191426627353,3.200498979360399,0.0,100.0,0.6114765252891812
LD-LSA9,11.0,4409,4409,2026-03-01 01:15:00+01:00,2026-04-16 08:45:00+02:00,28.4951236107961,32.0,94.0,0.03152642322522114,13.240870945792697,8.0,52.0,0.27217056021773645
LD-LSA9,12.0,4409,4409,2026-03-01 01:15:00+01:00,2026-04-16 08:45:00+02:00,2.5309594012247674,2.0,40.0,0.36085280108868223,0.18961215695168973,0.0,5.0,0.8444091630755274
LD-LSA9,13.0,4409,4409,2026-03-01 01:15:00+01:00,2026-04-16 08:45:00+02:00,2.3411204354728965,0.0,84.0,0.5756407348605126,0.0052166024041732815,0.0,2.0,0.9950102063960081
LD-LSA9,14.0,4409,4409,2026-03-01 01:15:00+01:00,2026-04-16 08:45:00+02:00,0.021093218416874573,0.0,6.0,0.9829893399863915,0.00022680880018144704,0.0,1.0,0.9997731911998186
LD-LSA9,15.0,4409,4409,2026-03-01 01:15:00+01:00,2026-04-16 08:45:00+02:00,0.026309820821047856,0.0,10.0,0.9920616919936494,0.0,0.0,0.0,1.0
LD-LSA9,16.0,4409,4409,2026-03-01 01:15:00+01:00,2026-04-16 08:45:00+02:00,1.8469040598775233,0.0,102.0,0.663642549330914,0.012020866409616693,0.0,3.0,0.991381265593105
LD-LSA9,17.0,4409,4409,2026-03-01 01:15:00+01:00,2026-04-16 08:45:00+02:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
LD-LSA9,18.0,4409,4409,2026-03-01 01:15:00+01:00,2026-04-16 08:45:00+02:00,2.71784985257428,2.0,19.0,0.3229757314583806,0.21864368337491494,0.0,5.0,0.8276253118621002
LD-LSA9,19.0,4409,4409,2026-03-01 01:15:00+01:00,2026-04-16 08:45:00+02:00,4.241097754592878,1.0,176.0,0.4611022907688818,0.020639600816511682,0.0,4.0,0.9854842367883874
LD-LSA9,20.0,4409,4409,2026-03-01 01:15:00+01:00,2026-04-16 08:45:00+02:00,0.3701519618961216,0.0,34.0,0.8806985711045588,0.0018144704014515763,0.0,2.0,0.9984123383987299
LD-LSA9,21.0,4409,4409,2026-03-01 01:15:00+01:00,2026-04-16 08:45:00+02:00,0.00022680880018144704,0.0,1.0,0.9997731911998186,0.0029485144023588114,0.0,13.0,0.9997731911998186
LD-LSA9,22.0,4409,4409,2026-03-01 01:15:00+01:00,2026-04-16 08:45:00+02:00,0.00022680880018144704,0.0,1.0,0.9997731911998186,0.0029485144023588114,0.0,13.0,0.9997731911998186
LD-LSA9,23.0,4409,4409,2026-03-01 01:15:00+01:00,2026-04-16 08:45:00+02:00,0.00022680880018144704,0.0,1.0,0.9997731911998186,0.0024948968019959175,0.0,11.0,0.9997731911998186
LD-LSA9,24.0,4409,4409,2026-03-01 01:15:00+01:00,2026-04-16 08:45:00+02:00,0.00022680880018144704,0.0,1.0,0.9997731911998186,0.0024948968019959175,0.0,11.0,0.9997731911998186
